customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date,churn_next_60d,split,pre_snapshot_orders,pre_snapshot_spend,avg_order_value,avg_discount,return_rate,returned_orders,avg_rating,categories_bought,last_order_date,recency_days,ticket_count,negative_ticket_rate,avg_resolution_hours,reopened_rate,snapshot_date_web,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_campaign,last_campaign_received,last_campaign_cost,manual_priority_bucket,loyalty_status,skin_status,days_since_signup
CUST00083,2025-03-20,Tier 2,45+,Marketplace,,Skin Care,Sensitive,No,2025-09-30,1,train,2,806.87,403.435,0.33499999999999996,0.5,1,3.5,1,2025-07-03,89,1.0,1.0,11.0,1.0,2025-09-30,9,43,2,1,1,0,0,17,2025-09-30,bundle_discount,25,high,Not enrolled,Sensitive,194
CUST00084,2025-01-18,Tier 1,25-34,Google Search,Silver,Skin Care,Dry,Yes,2025-09-30,1,train,1,1273.18,1273.18,0.12,0.0,0,5.0,1,2025-04-16,167,0.0,0.0,0.0,0.0,2025-09-30,11,60,5,1,2,3,1,34,2025-09-30,bundle_discount,40,high,Silver,Dry,255
CUST00085,2025-08-20,Tier 2,18-24,Google Search,,Skin Care,Combination,No,2025-09-30,1,train,1,1257.8,1257.8,0.2,0.0,0,5.0,1,2025-09-16,14,0.0,0.0,0.0,0.0,2025-09-30,8,34,0,1,0,0,0,0,2025-09-30,none,25,low,Not enrolled,Combination,41
CUST00086,2024-12-19,Tier 1,45+,Influencer,Silver,Hair Care,Sensitive,Yes,2025-09-30,0,test,5,2195.41,439.082,0.266,0.0,0,4.2,1,2025-09-09,21,1.0,1.0,6.6,0.0,2025-09-30,7,39,2,1,1,5,2,0,2025-09-30,welcome_offer,25,medium,Silver,Sensitive,285
CUST00087,2025-08-08,Tier 1,25-34,Marketplace,,Fragrance,Combination,Yes,2025-09-30,0,train,1,933.58,933.58,0.38,0.0,0,5.0,1,2025-08-17,44,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,0,0,15,2025-09-30,new_launch,18,high,Not enrolled,Combination,53
CUST00088,2024-02-20,Tier 2,45+,Organic,Gold,Makeup,Dry,Yes,2025-09-30,1,test,12,6774.5,564.5416666666666,0.365,0.0,0,4.416666666666667,5,2025-06-24,98,1.0,1.0,17.1,1.0,2025-09-30,9,29,2,1,1,1,0,18,2025-09-30,new_launch,25,high,Gold,Dry,588
CUST00089,2024-05-20,Tier 3,25-34,Marketplace,,Hair Care,Normal,Yes,2025-09-30,1,train,2,2825.75,1412.875,0.25,0.0,0,4.0,2,2025-04-18,165,0.0,0.0,0.0,0.0,2025-09-30,12,40,1,2,0,6,3,31,2025-09-30,none,18,high,Not enrolled,Normal,498
CUST00090,2025-03-01,Tier 1,18-24,Referral,Platinum,Baby Care,Sensitive,No,2025-09-30,0,train,4,1966.31,491.5775,0.375,0.0,0,4.5,3,2025-07-12,80,1.0,1.0,18.5,0.0,2025-09-30,5,25,3,1,1,0,0,36,2025-09-30,new_launch,0,high,Platinum,Sensitive,213
CUST00091,2024-10-29,Tier 1,35-44,Instagram,Platinum,Skin Care,Dry,No,2025-09-30,0,train,4,3726.87,931.7175,0.16499999999999998,0.0,0,4.0,3,2025-07-02,90,1.0,0.0,24.2,0.0,2025-09-30,9,51,5,2,2,0,0,11,2025-09-30,free_shipping,0,high,Platinum,Dry,336
CUST00092,2025-07-24,Tier 3,25-34,Instagram,,Hair Care,,No,2025-09-30,0,test,1,430.85,430.85,0.26,0.0,0,4.0,1,2025-09-09,21,0.0,0.0,0.0,0.0,2025-09-30,1,5,0,0,0,0,0,3,2025-09-30,new_launch,25,high,Not enrolled,Missing,68
CUST00093,2025-01-15,Tier 1,18-24,Instagram,Gold,Baby Care,Normal,Yes,2025-09-30,1,validation,1,759.64,759.64,0.12,0.0,0,4.0,1,2025-07-07,85,0.0,0.0,0.0,0.0,2025-09-30,16,67,7,3,3,9,4,21,2025-09-30,none,0,high,Gold,Normal,258
CUST00094,2024-11-05,Tier 1,25-34,Instagram,,Wellness,Oily,Yes,2025-09-30,1,validation,4,3557.43,889.3575,0.1975,0.0,0,3.5,3,2025-03-31,183,2.0,1.0,4.35,0.0,2025-09-30,6,20,2,1,1,4,1,60,2025-09-30,new_launch,0,high,Not enrolled,Oily,329
CUST00095,2025-07-07,Tier 2,25-34,Instagram,,Skin Care,Combination,Yes,2025-09-30,1,train,1,372.65,372.65,0.41,0.0,0,4.0,1,2025-07-27,65,1.0,1.0,5.3,1.0,2025-09-30,10,57,1,2,1,2,1,7,2025-09-30,welcome_offer,18,medium,Not enrolled,Combination,85
CUST00096,2024-08-10,Tier 3,25-34,Organic,,Makeup,Normal,No,2025-09-30,0,test,3,1563.75,521.25,0.37666666666666665,0.3333333333333333,1,2.6666666666666665,3,2025-07-31,61,1.0,1.0,32.9,0.0,2025-09-30,12,67,2,2,1,0,0,15,2025-09-30,new_launch,0,medium,Not enrolled,Normal,416
CUST00097,2024-05-05,Tier 3,45+,Instagram,,Baby Care,Oily,Yes,2025-09-30,0,train,7,4703.46,671.9228571428572,0.3685714285714286,0.14285714285714285,1,3.5714285714285716,4,2025-09-29,1,2.0,0.5,45.4,0.0,2025-09-30,0,0,0,0,0,0,0,0,2025-09-30,new_launch,18,low,Not enrolled,Oily,513
CUST00098,2024-07-29,Tier 2,18-24,Instagram,,Fragrance,Sensitive,No,2025-09-30,1,train,2,1843.57,921.785,0.195,0.0,0,3.5,2,2025-03-30,184,1.0,1.0,26.4,0.0,2025-09-30,8,34,0,2,0,0,0,49,2025-09-30,bundle_discount,0,high,Not enrolled,Sensitive,428
CUST00099,2024-05-28,Tier 2,45+,Organic,,Fragrance,Dry,Yes,2025-09-30,0,train,5,3410.87,682.174,0.192,0.0,0,4.4,4,2025-05-09,144,1.0,1.0,23.3,0.0,2025-09-30,4,17,2,1,0,5,2,27,2025-09-30,welcome_offer,25,high,Not enrolled,Dry,490
CUST00100,2024-06-27,Tier 1,25-34,Referral,,Skin Care,Combination,No,2025-09-30,0,validation,1,372.37,372.37,0.29,0.0,0,5.0,1,2025-07-22,70,0.0,0.0,0.0,0.0,2025-09-30,1,3,0,0,0,0,0,29,2025-09-30,bundle_discount,18,high,Not enrolled,Combination,460
CUST00101,2024-02-14,Tier 3,35-44,Marketplace,,Baby Care,Oily,Yes,2025-09-30,1,train,5,3514.87,702.9739999999999,0.274,0.0,0,3.8,5,2025-06-14,108,2.0,1.0,28.299999999999997,0.0,2025-09-30,2,6,1,0,1,0,0,27,2025-09-30,free_shipping,0,high,Not enrolled,Oily,594
CUST00102,2025-05-17,Tier 2,35-44,Organic,,Skin Care,Dry,Yes,2025-09-30,0,train,1,732.65,732.65,0.16,0.0,0,5.0,1,2025-07-09,83,0.0,0.0,0.0,0.0,2025-09-30,2,11,1,0,0,1,0,7,2025-09-30,welcome_offer,0,high,Not enrolled,Dry,136
CUST00103,2025-09-03,Tier 2,25-34,Marketplace,,Makeup,,Yes,2025-09-30,0,train,1,1469.96,1469.96,0.08,0.0,0,5.0,1,2025-09-09,21,0.0,0.0,0.0,0.0,2025-09-30,6,18,2,1,1,4,1,0,2025-09-30,none,18,low,Not enrolled,Missing,27
CUST00104,2025-04-07,Tier 1,35-44,Organic,,Makeup,Sensitive,Yes,2025-09-30,1,validation,1,955.63,955.63,0.31,0.0,0,5.0,1,2025-06-29,93,0.0,0.0,0.0,0.0,2025-09-30,3,9,1,0,0,3,0,27,2025-09-30,bundle_discount,40,high,Not enrolled,Sensitive,176
CUST00105,2025-04-30,Tier 3,18-24,Instagram,,Makeup,Dry,Yes,2025-09-30,0,train,1,2052.43,2052.43,0.18,0.0,0,5.0,1,2025-08-15,46,0.0,0.0,0.0,0.0,2025-09-30,1,6,0,0,0,3,0,3,2025-09-30,new_launch,40,high,Not enrolled,Dry,153
CUST00106,2024-05-05,Tier 3,25-34,Influencer,,Wellness,Oily,No,2025-09-30,1,train,7,4352.11,621.7299999999999,0.2814285714285714,0.0,0,2.857142857142857,4,2025-07-31,61,1.0,1.0,51.6,0.0,2025-09-30,5,19,1,1,0,0,0,21,2025-09-30,bundle_discount,40,medium,Not enrolled,Oily,513
CUST00107,2024-08-05,Tier 2,18-24,Organic,,Baby Care,Oily,No,2025-09-30,0,validation,3,3548.15,1182.7166666666667,0.11333333333333334,0.0,0,4.333333333333333,2,2025-09-18,12,0.0,0.0,0.0,0.0,2025-09-30,2,8,1,0,1,0,0,10,2025-09-30,free_shipping,12,low,Not enrolled,Oily,421
CUST00108,2025-07-24,Tier 3,18-24,Organic,,Skin Care,,No,2025-09-30,1,train,1,1074.5,1074.5,0.22,1.0,1,1.0,1,2025-08-17,44,1.0,1.0,18.1,0.0,2025-09-30,5,24,0,0,0,0,0,11,2025-09-30,new_launch,40,medium,Not enrolled,Missing,68
CUST00109,2024-05-26,Tier 1,25-34,Instagram,Silver,Skin Care,,Yes,2025-09-30,0,test,5,3837.05,767.4100000000001,0.332,0.0,0,4.0,3,2025-06-30,92,0.0,0.0,0.0,0.0,2025-09-30,1,4,0,0,0,3,1,16,2025-09-30,free_shipping,12,high,Silver,Missing,492
CUST00110,2024-11-15,Tier 2,35-44,Referral,,Skin Care,Dry,No,2025-09-30,1,train,6,3922.07,653.6783333333334,0.26333333333333336,0.0,0,5.0,4,2025-08-26,35,2.0,1.0,34.9,0.5,2025-09-30,4,15,1,1,0,0,0,8,2025-09-30,new_launch,12,medium,Not enrolled,Dry,319
CUST00111,2025-03-10,Tier 2,25-34,Google Search,Silver,Skin Care,Combination,Yes,2025-09-30,1,test,1,1135.09,1135.09,0.23,0.0,0,5.0,1,2025-04-05,178,0.0,0.0,0.0,0.0,2025-09-30,3,14,0,0,0,1,0,33,2025-09-30,welcome_offer,0,high,Silver,Combination,204
CUST00112,2024-11-11,Tier 1,18-24,Marketplace,,Hair Care,Dry,No,2025-09-30,0,train,8,5576.25,697.03125,0.23875,0.125,1,4.375,4,2025-09-30,0,1.0,1.0,1.9,0.0,2025-09-30,4,15,1,1,0,0,0,0,2025-09-30,welcome_offer,0,low,Not enrolled,Dry,323
CUST00113,2025-05-24,Tier 1,35-44,Google Search,Silver,Hair Care,,No,2025-09-30,0,train,2,1601.31,800.655,0.385,0.0,0,4.0,2,2025-09-02,28,0.0,0.0,0.0,0.0,2025-09-30,17,65,2,5,0,0,0,2,2025-09-30,free_shipping,18,low,Silver,Missing,129
CUST00114,2024-01-20,Tier 1,25-34,Google Search,,Hair Care,,Yes,2025-09-30,1,test,6,5133.53,855.5883333333333,0.265,0.0,0,4.0,4,2025-02-03,239,1.0,1.0,26.8,0.0,2025-09-30,3,14,1,0,0,4,1,41,2025-09-30,new_launch,0,high,Not enrolled,Missing,619
CUST00115,2025-04-16,Tier 3,35-44,Instagram,Gold,Skin Care,Normal,Yes,2025-09-30,1,train,1,596.54,596.54,0.14,0.0,0,3.0,1,2025-04-24,159,1.0,1.0,29.1,0.0,2025-09-30,12,51,1,2,0,10,2,23,2025-09-30,welcome_offer,0,high,Gold,Normal,167
CUST00116,2024-08-14,Tier 1,25-34,Referral,,Hair Care,Sensitive,Yes,2025-09-30,1,validation,6,5635.9,939.3166666666666,0.18666666666666668,0.0,0,4.333333333333333,5,2025-05-10,143,0.0,0.0,0.0,0.0,2025-09-30,10,45,1,1,0,4,2,26,2025-09-30,new_launch,12,high,Not enrolled,Sensitive,412
CUST00117,2024-04-15,Tier 1,18-24,Marketplace,Silver,Baby Care,Dry,No,2025-09-30,1,train,4,2534.33,633.5825,0.16499999999999998,0.0,0,4.0,4,2025-05-30,123,0.0,0.0,0.0,0.0,2025-09-30,2,7,1,0,0,0,0,27,2025-09-30,bundle_discount,0,high,Silver,Dry,533
CUST00118,2025-08-16,Tier 3,25-34,Referral,Silver,Baby Care,,Yes,2025-09-30,0,train,1,689.56,689.56,0.18,0.0,0,5.0,1,2025-09-03,27,0.0,0.0,0.0,0.0,2025-09-30,2,9,1,0,0,0,0,1,2025-09-30,none,25,low,Silver,Missing,45
CUST00119,2024-10-08,Tier 1,25-34,Instagram,,Skin Care,Sensitive,No,2025-09-30,0,train,3,2848.36,949.4533333333334,0.3466666666666667,0.0,0,4.0,1,2025-07-23,69,1.0,1.0,6.0,0.0,2025-09-30,12,63,2,2,1,0,0,1,2025-09-30,free_shipping,12,medium,Not enrolled,Sensitive,357
CUST00120,2025-08-31,Tier 2,25-34,Referral,Silver,Fragrance,Combination,No,2025-09-30,0,train,1,261.95,261.95,0.27,0.0,0,5.0,1,2025-09-04,26,0.0,0.0,0.0,0.0,2025-09-30,6,21,3,0,1,0,0,5,2025-09-30,bundle_discount,18,low,Silver,Combination,30
CUST00121,2025-05-28,Tier 1,18-24,Instagram,Gold,Hair Care,,Yes,2025-09-30,0,validation,2,2496.0299999999997,1248.0149999999999,0.19,0.0,0,2.5,1,2025-09-03,27,0.0,0.0,0.0,0.0,2025-09-30,5,29,2,1,1,3,1,2,2025-09-30,free_shipping,12,low,Gold,Missing,125
CUST00122,2025-03-25,Tier 2,25-34,Google Search,Gold,Hair Care,Sensitive,Yes,2025-09-30,1,train,2,2048.93,1024.465,0.36,0.0,0,4.0,2,2025-06-16,106,0.0,0.0,0.0,0.0,2025-09-30,10,39,1,2,1,10,4,30,2025-09-30,none,18,high,Gold,Sensitive,189
CUST00123,2024-12-03,Tier 2,18-24,Google Search,Silver,Baby Care,Normal,No,2025-09-30,0,train,6,2989.07,498.17833333333334,0.34833333333333333,0.16666666666666666,1,3.5,3,2025-06-20,102,3.0,1.0,18.900000000000002,0.0,2025-09-30,2,6,1,0,1,0,0,23,2025-09-30,new_launch,12,high,Silver,Normal,301
CUST00124,2024-12-24,Tier 2,25-34,Marketplace,,Makeup,Oily,Yes,2025-09-30,1,train,4,2570.5,642.625,0.3375,0.0,0,3.75,2,2025-03-20,194,0.0,0.0,0.0,0.0,2025-09-30,5,18,2,1,1,0,0,43,2025-09-30,new_launch,12,high,Not enrolled,Oily,280
CUST00125,2025-06-23,Tier 2,18-24,Referral,,Hair Care,Dry,Yes,2025-09-30,0,train,2,1698.4,849.2,0.395,0.0,0,3.5,2,2025-09-22,8,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,5,1,0,2025-09-30,none,0,low,Not enrolled,Dry,99
CUST00126,2024-06-07,Tier 3,18-24,Instagram,Silver,Fragrance,Normal,Yes,2025-09-30,1,train,2,1260.02,630.01,0.43,0.0,0,3.0,1,2025-08-04,57,0.0,0.0,0.0,0.0,2025-09-30,5,30,1,1,1,3,0,3,2025-09-30,new_launch,18,medium,Silver,Normal,480
CUST00127,2025-01-20,Tier 1,18-24,Marketplace,Silver,Wellness,,Yes,2025-09-30,0,test,2,729.55,364.775,0.29500000000000004,0.0,0,3.0,1,2025-09-06,24,0.0,0.0,0.0,0.0,2025-09-30,3,13,1,0,0,0,0,15,2025-09-30,welcome_offer,40,low,Silver,Missing,253
CUST00128,2025-03-30,Tier 2,25-34,Organic,,Skin Care,Combination,No,2025-09-30,0,test,2,1716.68,858.34,0.42000000000000004,0.0,0,3.5,1,2025-09-11,19,0.0,0.0,0.0,0.0,2025-09-30,15,88,6,2,4,0,0,0,2025-09-30,free_shipping,0,low,Not enrolled,Combination,184
CUST00129,2025-03-27,Tier 1,25-34,Google Search,,Wellness,Dry,No,2025-09-30,0,train,3,3369.08,1123.0266666666666,0.3133333333333333,0.3333333333333333,1,2.3333333333333335,2,2025-07-09,83,2.0,0.0,8.4,0.0,2025-09-30,7,34,3,2,2,0,0,2,2025-09-30,bundle_discount,12,high,Not enrolled,Dry,187
CUST00130,2025-01-15,Tier 1,25-34,Organic,Gold,Skin Care,Dry,Yes,2025-09-30,0,train,1,1272.47,1272.47,0.48,0.0,0,4.0,1,2025-07-04,88,0.0,0.0,0.0,0.0,2025-09-30,9,36,1,0,0,5,0,12,2025-09-30,new_launch,25,high,Gold,Dry,258
CUST00131,2024-08-15,Tier 3,35-44,Influencer,,Hair Care,Sensitive,Yes,2025-09-30,1,train,6,6830.01,1138.335,0.29,0.0,0,3.3333333333333335,3,2025-07-25,67,0.0,0.0,0.0,0.0,2025-09-30,4,12,2,1,1,5,0,14,2025-09-30,welcome_offer,25,medium,Not enrolled,Sensitive,411
CUST00132,2024-04-11,Tier 2,35-44,Organic,,Skin Care,Combination,Yes,2025-09-30,1,train,5,4876.780000000001,975.3560000000001,0.346,0.0,0,4.0,3,2025-06-05,117,0.0,0.0,0.0,0.0,2025-09-30,1,3,0,0,0,6,0,24,2025-09-30,welcome_offer,18,high,Not enrolled,Combination,537
CUST00133,2024-01-06,Tier 1,45+,Instagram,,Wellness,Normal,Yes,2025-09-30,0,test,8,5982.58,747.8225,0.3,0.0,0,3.625,4,2025-08-07,54,1.0,1.0,27.9,0.0,2025-09-30,5,19,0,1,0,5,1,12,2025-09-30,free_shipping,0,medium,Not enrolled,Normal,633
CUST00134,2024-02-18,Tier 2,25-34,Marketplace,,Fragrance,Combination,Yes,2025-09-30,0,validation,5,4075.34,815.068,0.292,0.2,1,3.6,3,2025-08-26,35,3.0,0.6666666666666666,21.266666666666666,0.3333333333333333,2025-09-30,11,49,1,3,1,8,0,4,2025-09-30,new_launch,25,low,Not enrolled,Combination,590
CUST00135,2024-05-27,Tier 1,25-34,Google Search,,Skin Care,,Yes,2025-09-30,1,test,4,2534.18,633.545,0.29000000000000004,0.0,0,3.0,3,2024-11-01,333,0.0,0.0,0.0,0.0,2025-09-30,3,10,1,0,0,4,1,60,2025-09-30,new_launch,12,high,Not enrolled,Missing,491
CUST00136,2025-06-03,Tier 2,35-44,Instagram,Gold,Skin Care,Combination,No,2025-09-30,1,train,1,514.9,514.9,0.3,0.0,0,5.0,1,2025-07-21,71,0.0,0.0,0.0,0.0,2025-09-30,7,40,2,1,1,0,0,15,2025-09-30,new_launch,12,medium,Gold,Combination,119
CUST00137,2024-12-19,Tier 2,25-34,Instagram,Silver,Makeup,Dry,Yes,2025-09-30,1,test,2,1035.87,517.935,0.315,0.0,0,4.0,2,2025-04-06,177,0.0,0.0,0.0,0.0,2025-09-30,4,13,2,1,1,1,0,31,2025-09-30,none,25,high,Silver,Dry,285
CUST00138,2025-04-20,Tier 2,45+,Instagram,,Makeup,Combination,Yes,2025-09-30,0,train,1,905.11,905.11,0.46,0.0,0,3.0,1,2025-07-31,61,0.0,0.0,0.0,0.0,2025-09-30,5,14,0,1,0,3,1,24,2025-09-30,bundle_discount,0,medium,Not enrolled,Combination,163
CUST00139,2024-11-19,Tier 2,45+,Influencer,,Skin Care,,Yes,2025-09-30,0,test,2,1715.4,857.7,0.295,0.0,0,4.0,2,2025-09-02,28,2.0,1.0,37.6,0.0,2025-09-30,5,17,3,0,1,0,0,10,2025-09-30,none,25,medium,Not enrolled,Missing,315
CUST00140,2024-12-05,Tier 3,25-34,Referral,,Hair Care,Combination,Yes,2025-09-30,0,test,4,3768.34,942.085,0.28250000000000003,0.0,0,3.0,3,2025-09-24,6,2.0,1.0,24.200000000000003,0.0,2025-09-30,14,59,4,1,3,1,0,12,2025-09-30,new_launch,0,medium,Not enrolled,Combination,299
CUST00141,2025-06-15,Tier 1,25-34,Referral,,Wellness,Dry,Yes,2025-09-30,0,test,1,647.85,647.85,0.23,0.0,0,5.0,1,2025-09-02,28,0.0,0.0,0.0,0.0,2025-09-30,4,19,1,1,0,5,1,0,2025-09-30,none,18,low,Not enrolled,Dry,107
CUST00142,2024-11-09,Tier 2,25-34,Instagram,,Hair Care,,No,2025-09-30,1,test,5,1880.0,376.0,0.4,0.0,0,3.4,4,2025-04-14,169,0.0,0.0,0.0,0.0,2025-09-30,2,7,0,1,0,0,0,41,2025-09-30,new_launch,40,high,Not enrolled,Missing,325
CUST00143,2024-02-28,Tier 2,18-24,Google Search,Silver,Makeup,Oily,Yes,2025-09-30,0,train,6,7407.96,1234.66,0.17333333333333334,0.0,0,4.333333333333333,4,2025-08-29,32,0.0,0.0,0.0,0.0,2025-09-30,5,23,1,1,1,2,1,9,2025-09-30,free_shipping,0,low,Silver,Oily,580
CUST00144,2024-03-09,Tier 2,25-34,Google Search,Gold,Skin Care,Dry,Yes,2025-09-30,0,validation,9,6186.54,687.3933333333333,0.31555555555555553,0.1111111111111111,1,4.111111111111111,5,2025-07-06,86,3.0,0.6666666666666666,18.566666666666666,0.3333333333333333,2025-09-30,8,32,3,1,0,6,2,17,2025-09-30,free_shipping,25,high,Gold,Dry,570
CUST00145,2025-08-10,Tier 1,18-24,Google Search,,Wellness,Oily,No,2025-09-30,1,validation,1,502.35,502.35,0.11,0.0,0,5.0,1,2025-08-31,30,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,0,0,0,2025-09-30,none,40,high,Not enrolled,Oily,51
CUST00146,2024-09-25,Tier 2,35-44,Instagram,Silver,Makeup,Combination,Yes,2025-09-30,0,train,5,5942.68,1188.536,0.188,0.2,1,4.6,5,2025-06-14,108,1.0,1.0,1.0,0.0,2025-09-30,4,15,1,1,0,5,1,30,2025-09-30,free_shipping,40,high,Silver,Combination,370
CUST00147,2025-03-31,Tier 3,45+,Influencer,Platinum,Makeup,,Yes,2025-09-30,0,train,3,2809.3199999999997,936.4399999999999,0.18333333333333335,0.0,0,3.3333333333333335,2,2025-07-08,84,1.0,0.0,19.8,0.0,2025-09-30,1,3,0,0,0,0,0,29,2025-09-30,new_launch,12,high,Platinum,Missing,183
CUST00148,2024-06-27,Tier 2,35-44,Instagram,,Skin Care,Combination,Yes,2025-09-30,0,train,4,3013.01,753.2525,0.23249999999999998,0.0,0,4.0,3,2025-09-26,4,1.0,1.0,20.8,1.0,2025-09-30,5,21,2,0,1,2,1,8,2025-09-30,bundle_discount,25,low,Not enrolled,Combination,460
CUST00149,2025-07-18,Tier 3,18-24,Instagram,,Makeup,Combination,Yes,2025-09-30,0,train,1,787.94,787.94,0.2,0.0,0,5.0,1,2025-09-22,8,0.0,0.0,0.0,0.0,2025-09-30,8,21,3,1,2,2,0,0,2025-09-30,bundle_discount,40,low,Not enrolled,Combination,74
CUST00150,2024-11-20,Tier 2,25-34,Marketplace,,Fragrance,Normal,Yes,2025-09-30,0,train,3,1355.63,451.8766666666667,0.39666666666666667,0.0,0,4.0,3,2025-08-16,45,0.0,0.0,0.0,0.0,2025-09-30,6,21,1,1,0,5,2,7,2025-09-30,welcome_offer,0,medium,Not enrolled,Normal,314
CUST00151,2024-02-26,Tier 2,35-44,Google Search,,Wellness,Dry,Yes,2025-09-30,0,train,7,5530.69,790.0985714285714,0.30428571428571427,0.0,0,3.7142857142857144,5,2025-07-30,62,3.0,1.0,24.099999999999998,0.0,2025-09-30,7,31,3,1,2,5,0,4,2025-09-30,none,40,medium,Not enrolled,Dry,582
CUST00152,2024-09-13,Tier 3,18-24,Google Search,Silver,Baby Care,Oily,Yes,2025-09-30,0,train,7,4989.280000000001,712.7542857142859,0.3742857142857143,0.14285714285714285,1,3.7142857142857144,3,2025-08-15,46,4.0,1.0,32.0,0.0,2025-09-30,19,82,4,1,3,7,3,7,2025-09-30,bundle_discount,18,medium,Silver,Oily,382
CUST00153,2025-09-11,Tier 3,25-34,Instagram,Gold,Skin Care,,No,2025-09-30,0,train,1,977.12,977.12,0.37,0.0,0,4.0,1,2025-09-27,3,0.0,0.0,0.0,0.0,2025-09-30,6,22,2,1,1,0,0,0,2025-09-30,welcome_offer,0,low,Gold,Missing,19
CUST00154,2024-02-01,Tier 2,25-34,Google Search,Gold,Hair Care,,Yes,2025-09-30,0,train,8,7145.24,893.155,0.23375,0.0,0,3.125,4,2025-09-20,10,0.0,0.0,0.0,0.0,2025-09-30,8,28,3,2,1,1,0,2,2025-09-30,new_launch,40,low,Gold,Missing,607
CUST00155,2025-03-01,Tier 1,25-34,Marketplace,,Makeup,,No,2025-09-30,0,train,3,2024.8,674.9333333333333,0.39666666666666667,0.0,0,3.6666666666666665,2,2025-09-28,2,0.0,0.0,0.0,0.0,2025-09-30,6,26,2,1,1,0,0,11,2025-09-30,none,12,low,Not enrolled,Missing,213
CUST00156,2025-06-11,Tier 1,25-34,Referral,,Skin Care,Oily,Yes,2025-09-30,0,validation,2,4241.75,2120.875,0.14500000000000002,0.5,1,2.5,1,2025-08-27,34,1.0,0.0,2.8,0.0,2025-09-30,14,77,2,3,1,10,0,0,2025-09-30,welcome_offer,25,medium,Not enrolled,Oily,111
CUST00157,2024-06-12,Tier 3,35-44,Marketplace,,Skin Care,Normal,Yes,2025-09-30,1,validation,5,2269.91,453.98199999999997,0.238,0.0,0,3.8,3,2025-09-30,0,1.0,1.0,28.9,0.0,2025-09-30,3,14,1,1,0,2,1,5,2025-09-30,welcome_offer,25,low,Not enrolled,Normal,475
CUST00158,2025-02-06,Tier 3,25-34,Instagram,,Skin Care,Combination,Yes,2025-09-30,1,train,1,812.34,812.34,0.25,0.0,0,5.0,1,2025-04-28,155,0.0,0.0,0.0,0.0,2025-09-30,8,33,4,2,1,6,1,32,2025-09-30,free_shipping,25,high,Not enrolled,Combination,236
CUST00159,2024-01-09,Tier 2,35-44,Organic,Silver,Makeup,Sensitive,Yes,2025-09-30,1,train,2,3713.77,1856.885,0.27,0.0,0,3.5,2,2024-06-13,474,0.0,0.0,0.0,0.0,2025-09-30,0,0,0,0,0,1,0,60,2025-09-30,free_shipping,18,high,Silver,Sensitive,630
CUST00160,2024-10-22,Tier 2,18-24,Organic,,Wellness,,Yes,2025-09-30,1,test,2,1064.66,532.33,0.28500000000000003,0.0,0,2.5,2,2025-04-06,177,1.0,1.0,37.0,0.0,2025-09-30,4,20,1,1,0,3,0,37,2025-09-30,welcome_offer,18,high,Not enrolled,Missing,343
CUST00161,2024-12-13,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,4,4490.9,1122.725,0.2625,0.0,0,3.25,3,2025-09-10,20,0.0,0.0,0.0,0.0,2025-09-30,7,41,4,2,2,4,1,0,2025-09-30,welcome_offer,0,low,Silver,Oily,291
CUST00162,2025-04-12,Tier 3,18-24,Instagram,Gold,Hair Care,Combination,No,2025-09-30,1,train,2,1194.5900000000001,597.2950000000001,0.29000000000000004,0.0,0,3.5,1,2025-07-01,91,0.0,0.0,0.0,0.0,2025-09-30,2,12,0,0,0,0,0,28,2025-09-30,none,0,high,Gold,Combination,171
CUST00163,2025-06-05,Tier 2,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,0,train,1,275.41,275.41,0.37,0.0,0,4.0,1,2025-07-22,70,0.0,0.0,0.0,0.0,2025-09-30,3,13,1,1,1,5,2,19,2025-09-30,free_shipping,25,medium,Silver,Missing,117
CUST00164,2024-01-28,Tier 1,25-34,Marketplace,Platinum,Baby Care,Dry,No,2025-09-30,1,train,5,4657.03,931.406,0.24,0.0,0,4.0,4,2025-02-20,222,1.0,1.0,9.4,0.0,2025-09-30,1,3,0,0,0,0,0,57,2025-09-30,free_shipping,0,high,Platinum,Dry,611
CUST00165,2025-01-24,Tier 2,18-24,Instagram,Gold,Skin Care,Oily,Yes,2025-09-30,0,validation,3,1825.77,608.59,0.31,0.0,0,4.666666666666667,1,2025-06-19,103,0.0,0.0,0.0,0.0,2025-09-30,2,8,0,0,0,0,0,15,2025-09-30,welcome_offer,12,high,Gold,Oily,249
CUST00166,2025-05-28,Tier 3,35-44,Organic,Silver,Skin Care,Dry,Yes,2025-09-30,0,train,1,1269.41,1269.41,0.37,0.0,0,4.0,1,2025-09-15,15,1.0,0.0,22.8,0.0,2025-09-30,1,4,0,0,0,0,0,7,2025-09-30,new_launch,12,high,Silver,Dry,125
